_names_1	_names_2
1007000589	Large river headwater biome
1007000589	Large river headwaters
1007000590	ENVO:00000889
1007000590	Large river delta
1007000590	Large river delta biome
1007000590	Large river deltal
1007000590	Large river deltas
1007000591	ENVO:00000890
1007000591	Small river
1007000591	Small river biome
1007000591	Small rivers
1007000592	ENVO:00000891
1007000592	Large lake
1007000592	Large lake biome
1007000592	Large lakes
1007000593	ENVO:00000892
1007000593	Small lake
1007000593	Small lake biome
1007000593	Small lakes
1007000594	ENVO:00000893
1007000594	Xeric basin
1007000594	Xeric basin biome
1007000594	Xeric basins
1007000600	ENVO:00001995
1007000600	rock
1007000602	acid rock drainage
1007000602	acid rock drainages
1007000602	ENVO:00001997
1007000603	ENVO:00001998
1007000603	ground
1007000603	grounds
1007000603	soil
1007000603	soils
1007000603	soilses
1007000604	ENVO:00001999
1007000604	marine water bodies
1007000604	marine water body
1007000612	ENVO:00002007
1007000612	sediment
1007000612	sediments
1007000613	dust
1007000613	ENVO:00002008
1007000614	ENVO:00000446
1007000614	terrestrial habitat
1007000615	ENVO:00002010
1007000615	saline water
1007000615	saline water habitat
1007000615	saline waters
1007000615	salt water
1007000615	salt water habitat
1007000615	salt waters
1007000616	ENVO:00000873
1007000616	fresh water
1007000616	fresh waters
1007000617	ENVO:00002012
1007000617	hypersaline water
1007000617	hypersaline waters
1007000618	ENVO:00002013
1007000618	igneous rock
1007000618	igneous rocks
1007000619	ENVO:00002014
1007000619	intrusive rock
1007000619	intrusive rocks
1007000619	plutonic rock
1007000619	plutonic rocks
1007000620	ENVO:00002015
1007000620	volcanic rock
1007000620	volcanic rocks
1007000622	ENVO:00002017
1007000622	metamorphic rock
1007000622	metamorphic rocks
1007000624	brackish water
1007000624	brackish waters
1007000624	ENVO:00002019
1007000625	ENVO:00002020
1007000625	extreme habitat
1007000626	acid habitat
1007000626	ENVO:00002021
1007000627	alkaline
1007000627	alkaline habitat
1007000627	alkalines
1007000627	alkalinous
1007000627	ENVO:00002022
1007000629	ENVO:00002024
1007000629	haline
1007000629	haline habitat
1007000629	halines
1007000629	halinous
1007000630	ENVO:00002025
1007000630	high temperature habitat
1007000632	ENVO:00002027
1007000632	extreme high temperature
1007000632	extreme high temperature habitat
1007000632	extreme high temperatures
1007000635	aquatic
1007000635	aquatic biome
1007000635	aquatics
1007000635	ENVO:00002030
1007000635	waters
1007000636	anthropogenic
1007000636	anthropogenic habitat
1007000636	anthropogenics
1007000636	ENVO:00002031
1007000636	houses
1007000636	houseses
1007000636	human settlements
1007000636	human settlementses
1007000638	carcass
1007000638	carcasses
1007000638	carcassic
1007000638	corpse
1007000638	corpses
1007000638	ENVO:00002033
1007000639	biofilm
1007000639	biofilms
1007000639	ENVO:00002034
1007000642	ENVO:00000873
1007000642	freshwater habitat
1007000642	freshwaters
1007000645	ENVO:00002040
1007000645	wood
1007000647	ENVO:00002042
1007000647	surface water
1007000647	surface waters
1007000650	anaerobic sediment
1007000650	anaerobic sediments
1007000650	anoxic sediment
1007000650	anoxic sediments
1007000650	ENVO:00002045
1007000651	activated sludge
1007000651	activated sludges
1007000651	ENVO:00002046
1007000653	chondrite
1007000653	chondrites
1007000653	ENVO:00002048
1007000655	achondrite
1007000655	achondrites
1007000655	ENVO:00002050
1007000658	ENVO:00002053
1007000658	limestone
1007000658	limestones
1007000658	limestonous
1007000659	chalkic
1007000659	chalks
1007000659	ENVO:00002054
1007000668	ENVO:00002063
1007000668	methane seep
1007000668	methane seeps
1007000670	ENVO:00002113
1007000670	marine sediment
1007000670	marine sediments
1007000670	pelagic sediment {alternative name}
1007000675	ENVO:00002118
1007000675	sea sand
1007000675	sea sandic
1007000675	sea sands
1007000676	alkaline hot spring
1007000676	alkaline hot springs
1007000676	ENVO:00002119
1007000677	acid hot spring
1007000677	acid hot springs
1007000677	acidic hot spring
1007000677	acidic hot springs
1007000677	ENVO:00002120
1007000678	alkaline salt lake
1007000678	alkaline salt lakes
1007000678	ENVO:00002121
1007000679	arsenic-rich mud
1007000679	arsenic-rich muds
1007000679	ENVO:00002122
1007000684	ENVO:00002127
1007000684	stream sediment
1007000684	stream sediments
1007000685	ENVO:00002128
1007000685	mesophilic sulfur spring
1007000685	mesophilic sulfur springs
1007000687	ENVO:00002130
1007000687	hypolimnion
1007000687	hypolimnional
1007000687	hypolimnions
1007000688	ENVO:00002131
1007000688	epilimnion
1007000688	epilimnional
1007000688	epilimnions
1007000689	ENVO:00002132
1007000689	metalimnion
1007000689	metalimnional
1007000689	metalimnions
1007000690	anaerobic mud
1007000690	anaerobic muds
1007000690	anoxic mud
1007000690	anoxic muds
1007000690	ENVO:00002133
1007000691	anaerobic stream sediment
1007000691	anaerobic stream sediments
1007000691	ENVO:00002134
1007000693	arsenate treated wood
1007000693	arsenate treated woods
1007000693	ENVO:00002136
1007000694	brackish estuaries
1007000694	brackish estuary
1007000694	ENVO:00002137
1007000695	beach sand
1007000695	beach sandic
1007000695	beach sands
1007000695	ENVO:00002138
1007000697	cobblar
1007000697	cobble
1007000697	cobbles
1007000697	ENVO:00002140
1007000699	borax leachate
1007000699	borax leachates
1007000699	ENVO:00002142
1007000700	calcite hot spring
1007000700	calcite hot springs
1007000700	ENVO:00002143
1007000701	cave wall
1007000701	cave wallic
1007000701	cave walls
1007000701	ENVO:00002144
1007000705	coarse beach sand
1007000705	coarse beach sandic
1007000705	coarse beach sands
1007000705	ENVO:00002148
1007000016	sea water
1007000016	sea waters
1007000714	ENVO:00002157
1007000714	stromatolite mat
1007000714	stromatolite matic
1007000714	stromatolite mats
1007000717	ENVO:00002160
1007000717	estuarine mud
1007000717	estuarine muds
1007000727	compost
1007000727	composts
1007000727	ENVO:00002170
1007000736	ENVO:00002179
1007000736	intertidal sediment
1007000736	intertidal sediments
1007000738	ENVO:00002181
1007000738	neutral hot spring
1007000738	neutral hot springs
1007000741	ENVO:00002184
1007000741	underground physiographic feature
1007000741	underground physiographic features
1007000748	animal litter
1007000748	animal litters
1007000748	ENVO:00002191
1007000749	chicken breeding waste
1007000749	chicken breeding wastes
1007000749	chicken yard waste
1007000749	chicken yard wastes
1007000749	ENVO:00002192
1007000749	poultry litter
1007000749	poultry litters
1007000755	ENVO:00002198
1007000755	fresh water aquaria
1007000755	fresh water aquarial
1007000755	fresh water aquarium
1007000755	fresh water aquariums
1007000756	ENVO:00002199
1007000756	sandy beach
1007000756	sandy beaches
1007000756	sandy beachic
1007000757	ENVO:00002200
1007000757	sea ice
1007000757	sea ices
1007000765	ENVO:00002209
1007000765	saline lake sediment
1007000765	saline lake sediments
1007000768	ENVO:00002212
1007000768	thermophilic granular sludge
1007000768	thermophilic granular sludges
1007000779	ENVO:00002223
1007000779	oligotrophic water
1007000779	oligotrophic waters
1007000780	ENVO:00002224
1007000780	eutrophic water
1007000780	eutrophic waters
1007000781	ENVO:00002225
1007000781	mesotrophic water
1007000781	mesotrophic waters
1007000782	boreholar
1007000782	borehole
1007000782	boreholes
1007000782	ENVO:00002226
1007000784	ENVO:00002228
1007000784	pond water
1007000784	pond waters
1007000785	arenosol
1007000785	arenosolic
1007000785	arenosols
1007000785	ENVO:00002229
1007000785	psamment
1007000785	psamments
1007000785	sandy soil
1007000785	sandy soils
1007000786	anthrosol
1007000786	anthrosolic
1007000786	anthrosols
1007000786	ENVO:00002230
1007000787	alisol
1007000787	alisolic
1007000787	alisols
1007000787	ENVO:00002231
1007000789	albeluvisol
1007000789	albeluvisolic
1007000789	albeluvisols
1007000789	ENVO:00002233
1007000791	cambisol
1007000791	cambisolic
1007000791	cambisols
1007000791	ENVO:00002235
1007000792	cryosol
1007000792	cryosolic
1007000792	cryosols
1007000792	ENVO:00002236
1007000792	gelisol
1007000792	gelisolic
1007000792	gelisols
1007000793	black earth
1007000793	black earthic
1007000793	black earths
1007000793	boroll
1007000793	borolls
1007000793	chernozem
1007000793	chernozems
1007000793	ENVO:00002237
1007000794	durisol
1007000794	durisolic
1007000794	durisols
1007000794	ENVO:00002238
1007000795	calcisol
1007000795	calcisolic
1007000795	calcisols
1007000795	ENVO:00002239
1007000796	ENVO:00002240
1007000796	kastanozem
1007000796	kastanozems
1007000797	ENVO:00002241
1007000797	leptosol
1007000797	leptosolic
1007000797	leptosols
1007000798	ENVO:00002242
1007000798	lixisol
1007000798	lixisolic
1007000798	lixisols
1007000799	ENVO:00002243
1007000799	histosol
1007000799	histosolic
1007000799	histosols
1007000800	ENVO:00002244
1007000800	gley soil
1007000800	gley soils
1007000800	gleysol
1007000800	gleysolic
1007000800	gleysols
1007000801	ENVO:00002245
1007000801	gypsisol
1007000801	gypsisolic
1007000801	gypsisols
1007000802	ENVO:00002246
1007000802	ferralsol
1007000802	ferralsolic
1007000802	ferralsols
1007000802	oxisol
1007000802	oxisolic
1007000802	oxisols
1007000803	ENVO:00002247
1007000803	nitisol
1007000803	nitisolic
1007000803	nitisols
1007000804	ENVO:00002248
1007000804	luvisol
1007000804	luvisolic
1007000804	luvisols
1007000805	ENVO:00002249
1007000805	phaeozem
1007000805	phaeozems
1007000806	ENVO:00002250
1007000806	plinthosol
1007000806	plinthosolic
1007000806	plinthosols
1007000807	ENVO:00002251
1007000807	planosol
1007000807	planosolic
1007000807	planosols
1007000808	ENVO:00002252
1007000808	solonchak
1007000808	solonchakic
1007000808	solonchaks
1007000809	ENVO:00002253
1007000809	umbrisol
1007000809	umbrisolic
1007000809	umbrisols
1007000810	ENVO:00002254
1007000810	vertisol
1007000810	vertisolic
1007000810	vertisols
1007000811	ENVO:00002255
1007000811	solonetz
1007000811	solonetzes
1007000812	ENVO:00002256
1007000812	regosol
1007000812	regosolic
1007000812	regosols
1007000813	ENVO:00002257
1007000813	podosolic soil
1007000813	podosolic soils
1007000813	podsol
1007000813	podsolic
1007000813	podsols
1007000813	podzol
1007000813	podzolic
1007000813	podzols
1007000814	ENVO:00002258
1007000814	loam
1007000814	loamies
1007000814	loams
1007000814	loamses
1007000814	loamsic
1007000814	loamy
1007000816	dune soil
1007000816	dune soils
1007000816	ENVO:00002260
1007000817	ENVO:00002261
1007000817	forest soil
1007000817	forest soils
1007000818	clay soil
1007000818	clay soils
1007000818	ENVO:00002262
1007000824	ENVO:00002268
1007000824	sphagnum bog
1007000824	sphagnum bogs
1007000825	ENVO:00002269
1007000825	thermocline
1007000825	thermoclines
1007000825	thermoclinous
1007000826	chemocline
1007000826	chemoclines
1007000826	chemoclinous
1007000826	ENVO:00002270
1007000829	ENVO:00002273
1007000829	fluvisol
1007000829	fluvisolic
1007000829	fluvisols
1007000830	ENVO:00002274
1007000830	stagnosol
1007000830	stagnosolic
1007000830	stagnosols
1007000831	ENVO:00002275
1007000831	technosol
1007000831	technosolic
1007000831	technosols
1007000832	animal waste
1007000832	animal wastes
1007000832	ENVO:00002276
1007000837	adobe soil
1007000837	adobe soils
1007000837	ENVO:00002870
1007000838	alluvial soil
1007000838	alluvial soils
1007000838	ENVO:00002871
1007000839	bagasse
1007000839	bagasses
1007000839	ENVO:00002872
1007000840	ENVO:00002873
1007000840	organic waste
1007000840	organic wastes
1007000841	air conditioning unit
1007000841	air conditioning units
1007000841	ENVO:00002874
1007000843	ENVO:00002926
1007000843	warm seep
1007000843	warm seeps
1007000844	clay
1007000844	clayey
1007000844	clayeys
1007000844	ENVO:00002982
1007000893	animal manure
1007000893	animal manures
1007000893	ENVO:00003031
1007000893	horse manure
1007000893	horse manures
1007000893	pig manure
1007000893	pig manures
1007000894	ENVO:00003032
1007000894	fresh animal manure
1007000894	fresh animal manures
1007000900	cow shed
1007000900	cow sheds
1007000900	ENVO:00003041
1007000930	ENVO:00003071
1007000930	grass silage
1007000930	grass silages
1007000934	anthropogenic abiotic mesoscopic feature
1007000934	anthropogenic abiotic mesoscopic features
1007000934	ENVO:00003075
1007000941	enriched soil
1007000941	enriched soils
1007000941	ENVO:00003082
1007000942	ENVO:00003083
1007000942	sarcosine enriched soil
1007000942	sarcosine enriched soils
1007000944	ENVO:00003085
1007000944	skatole enriched soil
1007000944	skatole enriched soils
1007000945	ENVO:00003086
1007000945	ethanol enriched soil
1007000945	ethanol enriched soils
1007000947	ENVO:00003088
1007000947	pantothenate enriched soil
1007000947	pantothenate enriched soils
1007000949	ENVO:00003090
1007000949	kynurenate enriched soil
1007000949	kynurenate enriched soils
1007000950	ENVO:00003091
1007000950	threonine enriched soil
1007000950	threonine enriched soils
1007000951	ENVO:00003092
1007000951	salicylate enriched soil
1007000951	salicylate enriched soils
1007000952	ENVO:00003093
1007000952	poly-beta-hydroxybutyrate enriched soil
1007000952	poly-beta-hydroxybutyrate enriched soils
1007000953	ENVO:00003094
1007000953	L-(+)-tartrate enriched soil
1007000954	ENVO:00003095
1007000954	quinate enriched soil
1007000954	quinate enriched soils
1007000956	bore hole water
1007000956	bore hole waters
1007000956	ENVO:00003097
1007000980	ENVO:00003884
1007000980	farmyard manure
1007000980	farmyard manures
1007001004	chalk soil
1007001004	chalk soils
1007001004	ENVO:00003914
1007001007	ENVO:00003927
1007001007	stable manure
1007001007	stable manures
1007001028	ENVO:00003982
1007001028	travertine
1007001028	travertines
1007001028	travertinous
1007001030	ENVO:00004683
1007001030	karst field
1007001030	karst fields
1007001032	ENVO:00005739
1007001032	sea foam
1007001032	sea foamic
1007001032	sea foams
1007001033	ENVO:00005740
1007001033	paddy field soil
1007001033	paddy field soils
1007001033	rice paddy soil
1007001033	rice paddy soils
1007001034	alpine soil
1007001034	alpine soils
1007001034	ENVO:00005741
1007001035	arable soil
1007001035	arable soils
1007001035	ENVO:00005742
1007001036	ENVO:00005743
1007001036	roadside soil
1007001036	roadside soils
1007001039	ENVO:00005746
1007001039	savanna soil
1007001039	savanna soils
1007001040	compost soil
1007001040	compost soils
1007001040	ENVO:00005747
1007001041	dry soil
1007001041	dry soils
1007001041	ENVO:00005748
1007001042	ENVO:00005749
1007001042	farm soil
1007001042	farm soils
1007001043	ENVO:00005750
1007001043	grassland soil
1007001043	grassland soils
1007001044	ENVO:00005751
1007001044	jungle soil
1007001044	jungle soils
1007001045	ENVO:00005752
1007001045	sawah soil
1007001045	sawah soils
1007001046	ENVO:00005753
1007001046	urea enriched soil
1007001046	urea enriched soils
1007001047	ENVO:00005754
1007001047	fertilized soil
1007001047	fertilized soils
1007001048	ENVO:00005755
1007001048	field soil
1007001048	field soils
1007001049	ENVO:00005756
1007001049	lawn soil
1007001049	lawn soils
1007001050	bacteria enriched soil
1007001050	bacteria enriched soils
1007001050	ENVO:00005757
1007001051	alluvial swamp soil
1007001051	alluvial swamp soils
1007001051	ENVO:00005758
1007001052	alluvial paddy field soil
1007001052	alluvial paddy field soils
1007001052	ENVO:00005759
1007001053	burned soil
1007001053	burned soils
1007001053	burnt soil
1007001053	burnt soils
1007001053	ENVO:00005760
1007001054	ENVO:00005761
1007001054	meadow soil
1007001054	meadow soils
1007001055	chloropicrin enriched soil
1007001055	chloropicrin enriched soils
1007001055	ENVO:00005762
1007001056	ENVO:00005763
1007001056	humus-rich acidic ash soil
1007001056	humus-rich acidic ash soils
1007001057	ENVO:00005764
1007001057	pond soil
1007001057	pond soils
1007001058	ENVO:00005765
1007001058	frozen compost soil
1007001058	frozen compost soils
1007001059	ENVO:00005766
1007001059	limed soil
1007001059	limed soils
1007001060	ENVO:00005767
1007001060	manured soil
1007001060	manured soils
1007001061	ENVO:00005768
1007001061	orchid soil
1007001061	orchid soils
1007001062	ENVO:00005769
1007001062	mountain forest soil
1007001062	mountain forest soils
1007001063	beech forest soil
1007001063	beech forest soils
1007001063	ENVO:00005770
1007001064	ENVO:00005771
1007001064	muddy soil
1007001064	muddy soils
1007001065	ENVO:00005772
1007001065	orchard soil
1007001065	orchard soils
1007001066	ENVO:00005773
1007001066	pasture soil
1007001066	pasture soils
1007001067	ENVO:00005774
1007001067	peat
1007001067	peat soil
1007001067	peat soils
1007001068	ENVO:00005775
1007001068	salty soil
1007001068	salty soils
1007001069	ENVO:00005776
1007001069	peaty paddy field soil
1007001069	peaty paddy field soils
1007001070	ENVO:00005777
1007001070	steppe soil
1007001070	steppe soils
1007001071	ENVO:00005778
1007001071	tropical soil
1007001071	tropical soils
1007001074	ENVO:00005781
1007001074	heat stressed soil
1007001074	heat stressed soils
1007001075	ENVO:00005782
1007001075	ornithogenic soil
1007001075	ornithogenic soils
1007001076	ENVO:00005783
1007001076	leaf mould
1007001076	leaf moulds
1007001076	leafy wood soil
1007001076	leafy wood soils
1007001077	ENVO:00005784
1007001077	spruce forest soil
1007001077	spruce forest soils
1007001078	ENVO:00005785
1007001078	volcanic soil
1007001078	volcanic soils
1007001079	ENVO:00005786
1007001079	upland soil
1007001079	upland soils
1007001080	ENVO:00005787
1007001080	eucalyptus forest soil
1007001080	eucalyptus forest soils
1007001082	blue-grass field soil
1007001082	blue-grass field soils
1007001082	ENVO:00005789
1007001083	ENVO:00005790
1007001083	red soil
1007001083	red soils
1007001085	ENVO:00005792
1007001085	ground water
1007001085	ground waters
1007001085	subterranean streams
1007001085	subterranean streamses
1007001085	subterranean streamsic
1007001085	subterranean water
1007001085	subterranean waters
1007001085	underground water
1007001085	underground waters
1007001086	ENVO:00005793
1007001086	muddy water
1007001086	muddy waters
1007001087	ENVO:00005794
1007001087	water sca
1007001087	water scal
1007001087	water scum
1007001087	water scums
1007001088	ENVO:00005795
1007001088	marine mud
1007001088	marine muds
1007001089	ENVO:00005796
1007001089	marine sludge
1007001089	marine sludges
1007001090	ENVO:00005797
1007001090	lake bottom mud
1007001090	lake bottom muds
1007001091	acid dune sand
1007001091	acid dune sandic
1007001091	acid dune sands
1007001091	ENVO:00005798
1007001092	ENVO:00005799
1007001092	rocky sand
1007001092	rocky sandic
1007001092	rocky sands
1007001093	desert sand
1007001093	desert sandic
1007001093	desert sands
1007001093	ENVO:00005800
1007001094	ENVO:00005801
1007001094	rhizosphere
1007001094	rhizospheres
1007001095	bulk soil
1007001095	bulk soils
1007001095	ENVO:00005802
1007001096	animal habitation
1007001096	animal habitational
1007001096	animal habitations
1007001096	den
1007001096	ENVO:00005803
1007001105	ENVO:00009686
1007001105	ice rise
1007001105	ice rises
1007001106	ENVO:00009725
1007001106	ice piedmont
1007001106	ice piedmonts
1007001107	ENVO:00009726
1007001107	strand crack
1007001107	strand crackic
1007001107	strand cracks
1007001108	ENVO:00010358
1007001108	fomite
1007001108	fomites
1007001112	aerosol
1007001112	aerosolic
1007001112	aerosols
1007001112	ENVO:00010505
1007001120	aquifer
1007001120	aquifers
1007001120	ENVO:00012408
1007001121	ENVO:00012411
1007001121	karst cave
1007001121	karst caves
1007001123	anthropogenic environmental material
1007001123	anthropogenic environmental materialic
1007001123	anthropogenic environmental materials
1007001123	ENVO:0010001
1007001283	dry stream valley
1007001283	dry stream valleys
1007001283	ENVO:0010162
1007001284	dry river valley
1007001284	dry river valleys
1007001284	ENVO:0010163
1007001293	ENVO:01000000
1007001293	humal
1007001293	humi
1007001293	humus
1007001293	humuses
1007001294	ENVO:01000001
1007001294	mud
1007001294	muddies
1007001294	muddy
1007001295	ENVO:01000002
1007001295	water wells
1007001297	concentration basin mediterranean sea
1007001297	concentration basin mediterranean sea biome
1007001297	concentration basin mediterranean seal
1007001297	concentration basin mediterranean seas
1007001297	ENVO:01000004
1007001298	ENVO:01000005
1007001298	upwelling
1007001298	upwellings
1007001300	ENVO:01000007
1007001300	microbial feature
1007001300	microbial features
1007001301	ENVO:01000008
1007001301	microbial mat
1007001301	microbial matic
1007001301	microbial mats
1007001310	ENVO:01000017
1007001310	sand
1007001310	sandies
1007001310	sands
1007001310	sandses
1007001310	sandsic
1007001310	sandy
1007001311	ENVO:01000018
1007001311	gravel
1007001311	gravels
1007001312	cave floor
1007001312	cave floors
1007001312	ENVO:01000019
1007001313	ENVO:01000020
1007001313	estuarine
1007001313	estuarine biome
1007001313	estuarines
1007001313	estuarinous
1007001315	ENVO:01000022
1007001315	marine salt marsh
1007001315	marine salt marsh biome
1007001315	marine salt marshes
1007001315	marine salt marshic
1007001316	ENVO:01000023
1007001316	marine pelagic
1007001316	marine pelagic biome
1007001316	marine pelagics
1007001317	ENVO:01000024
1007001317	marine benthic
1007001317	marine benthic biome
1007001317	marine benthics
1007001317	sea bed
1007001317	sea beds
1007001317	sea bottom
1007001317	sea bottoms
1007001317	sea floor
1007001317	sea floors
1007001318	ENVO:01000025
1007001318	marine neritic benthic zone
1007001318	marine neritic benthic zone biome
1007001318	marine neritic benthic zones
1007001318	marine neritic benthic zonous
1007001319	ENVO:01000026
1007001319	marine bathyal zone
1007001319	marine bathyal zone biome
1007001319	marine bathyal zones
1007001319	marine bathyal zonous
1007001321	ENVO:01000028
1007001321	marine hadal zone
1007001321	marine hadal zone biome
1007001321	marine hadal zones
1007001321	marine hadal zonous
1007001322	atoll reef
1007001322	atoll reefs
1007001322	barrier reef
1007001322	barrier reefs
1007001322	ENVO:01000029
1007001322	fringing reef
1007001322	fringing reefs
1007001322	marine reef biome
1007001322	marine reefs
1007001323	ENVO:01000030
1007001323	fissure vent
1007001323	fissure vents
1007001323	hydrothermal vent
1007001323	hydrothermal vents
1007001323	HydrothermalVents
1007001323	HydrothermalVentses
1007001323	marine basaltic hydrothermal vent
1007001323	marine basaltic hydrothermal vent biome
1007001323	marine basaltic hydrothermal vents
1007001323	marine hydrothermal vent
1007001323	marine hydrothermal vent biome
1007001323	marine hydrothermal vent chimney
1007001323	marine hydrothermal vent chimneys
1007001323	marine hydrothermal vents
1007001323	marine ultramafic hydrothermal vent
1007001323	marine ultramafic hydrothermal vent biome
1007001323	marine ultramafic hydrothermal vents
1007001323	rootless vent
1007001323	rootless vents
1007001323	sea vent
1007001323	sea vents
1007001325	ENVO:01000032
1007001325	neritic pelagic zone
1007001325	neritic pelagic zone biome
1007001325	neritic pelagic zones
1007001325	neritic pelagic zonous
1007001326	ENVO:01000033
1007001326	oceanic pelagic zone
1007001326	oceanic pelagic zone biome
1007001326	oceanic pelagic zones
1007001326	oceanic pelagic zonous
1007001327	ENVO:01000034
1007001327	oceanic sea surface microlayer
1007001327	oceanic sea surface microlayer biome
1007001327	oceanic sea surface microlayers
1007001328	ENVO:01000035
1007001328	oceanic epipelagic zone
1007001328	oceanic epipelagic zone biome
1007001328	oceanic epipelagic zones
1007001328	oceanic epipelagic zonous
1007001329	ENVO:01000036
1007001329	oceanic mesopelagic zone
1007001329	oceanic mesopelagic zone biome
1007001329	oceanic mesopelagic zones
1007001329	oceanic mesopelagic zonous
1007001330	ENVO:01000037
1007001330	oceanic bathypelagic zone
1007001330	oceanic bathypelagic zone biome
1007001330	oceanic bathypelagic zones
1007001330	oceanic bathypelagic zonous
1007001331	ENVO:01000038
1007001331	oceanic abyssopelagic zone
1007001331	oceanic abyssopelagic zone biome
1007001331	oceanic abyssopelagic zones
1007001331	oceanic abyssopelagic zonous
1007001332	ENVO:01000039
1007001332	oceanic hadal pelagic zone
1007001332	oceanic hadal pelagic zone biome
1007001332	oceanic hadal pelagic zones
1007001332	oceanic hadal pelagic zonous
1007001333	ENVO:01000040
1007001333	oceanic benthopelagic zone
1007001333	oceanic benthopelagic zone biome
1007001333	oceanic benthopelagic zones
1007001333	oceanic benthopelagic zonous
1007001334	ENVO:01000041
1007001334	neritic sea surface microlayer
1007001334	neritic sea surface microlayer biome
1007001334	neritic sea surface microlayers
1007001335	ENVO:01000042
1007001335	neritic epipelagic zone
1007001335	neritic epipelagic zone biome
1007001335	neritic epipelagic zones
1007001335	neritic epipelagic zonous
1007001336	ENVO:01000043
1007001336	neritic mesopelagic zone
1007001336	neritic mesopelagic zone biome
1007001336	neritic mesopelagic zones
1007001336	neritic mesopelagic zonous
1007001337	ENVO:01000044
1007001337	marine pelagic feature
1007001337	marine pelagic features
1007001338	ENVO:01000045
1007001338	epeiric sea
1007001338	epeiric sea biome
1007001338	epeiric seal
1007001338	epeiric seas
1007001338	epicontinental sea
1007001338	epicontinental sea biome
1007001338	epicontinental seal
1007001338	epicontinental seas
1007001339	ENVO:01000046
1007001339	marginal sea biome
1007001339	marginal seas
1007001340	ENVO:01000047
1007001340	mediterranean sea
1007001340	mediterranean sea biome
1007001340	mediterranean seal
1007001340	mediterranean seas
1007001342	coral head
1007001342	coral heads
1007001342	ENVO:01000049
1007001342	marine coral reef
1007001342	marine coral reef biome
1007001342	marine coral reefs
1007001343	ENVO:01000050
1007001343	marine subtidal rocky reef biome
1007001343	marine subtidal rocky reefs
1007001344	ENVO:01000051
1007001344	marine black smoker
1007001344	marine black smoker biome
1007001344	marine black smokers
1007001345	ENVO:01000052
1007001345	marine white smoker
1007001345	marine white smoker biome
1007001345	marine white smokers
1007001351	ENVO:01000058
1007001351	kelp beds
1007001351	kelp bedses
1007001351	kelp forest
1007001351	kelp forests
1007001352	ENVO:01000059
1007001352	sea grass bed
1007001352	sea grass beds
1007001354	ENVO:01000061
1007001354	marine wind mixed layer
1007001354	marine wind mixed layers
1007001355	ENVO:01000062
1007001355	marine benthic storm
1007001355	marine benthic storms
1007001356	ENVO:01000063
1007001356	marine upwelling
1007001356	marine upwellings
1007001357	ENVO:01000064
1007001357	marine downwelling
1007001357	marine downwellings
1007001358	ENVO:01000065
1007001358	marine oxygen minima
1007001358	marine oxygen minimal
1007001358	marine oxygen minimum
1007001358	marine oxygen minimum zone
1007001358	marine oxygen minimums
1007001360	ENVO:01000067
1007001360	marine current
1007001360	marine currents
1007001361	ENVO:01000068
1007001361	marine streamer
1007001361	marine streamers
1007001362	ENVO:01000069
1007001362	mesoscale marine eddies
1007001362	mesoscale marine eddy
1007001363	ENVO:01000070
1007001363	terrigenous sediment
1007001363	terrigenous sediments
1007001365	ENVO:01000072
1007001365	marine Taylor column
1007001365	marine Taylor columns
1007001366	ENVO:01000073
1007001366	marine oligotrophic desert
1007001366	marine oligotrophic deserts
1007001368	ENVO:01000075
1007001368	marine thermocline
1007001368	marine thermoclines
1007001368	marine thermoclinous
1007001369	ENVO:01000076
1007001369	marine chemocline
1007001369	marine chemoclines
1007001369	marine chemoclinous
1007001370	ENVO:01000077
1007001370	marine pycnocline
1007001370	marine pycnoclines
1007001370	marine pycnoclinous
1007001371	ENVO:01000078
1007001371	marine nutricline
1007001371	marine nutriclines
1007001371	marine nutriclinous
1007001372	ENVO:01000079
1007001372	marine lysocline
1007001372	marine lysoclines
1007001372	marine lysoclinous
1007001373	ENVO:01000080
1007001373	pelagic isothermal surface
1007001373	pelagic isothermal surfaces
1007001374	ENVO:01000081
1007001374	pelagic isohaline surface
1007001374	pelagic isohaline surfaces
1007001375	biogenous sediment
1007001375	biogenous sediments
1007001375	ENVO:01000082
1007001376	ENVO:01000083
1007001376	pelagic isopycnal surface
1007001376	pelagic isopycnal surfaces
1007001377	ENVO:01000084
1007001377	estuarine front
1007001377	estuarine fronts
1007001378	ENVO:01000085
1007001378	plume front
1007001378	plume fronts
1007001380	ENVO:01000087
1007001380	tidal mixing front
1007001380	tidal mixing fronts
1007001381	ENVO:01000088
1007001381	mid-shelf fronts
1007001381	mid-shelf frontses
1007001382	ENVO:01000089
1007001382	shelf-slope/shelf-break front
1007001384	ENVO:01000091
1007001384	topographic upwelling front
1007001384	topographic upwelling fronts
1007001385	ENVO:01000092
1007001385	equatorial upwelling front
1007001385	equatorial upwelling fronts
1007001386	boundary current front
1007001386	boundary current fronts
1007001386	ENVO:01000093
1007001387	ENVO:01000094
1007001387	subtropical convergence front
1007001387	subtropical convergence fronts
1007001388	ENVO:01000095
1007001388	marginal ice zone front
1007001388	marginal ice zone fronts
1007001389	ENVO:01000096
1007001389	water mass front
1007001389	water mass fronts
1007001391	deep ocean current
1007001391	deep ocean currents
1007001391	ENVO:01000098
1007001392	ENVO:01000099
1007001392	marine surface current
1007001392	marine surface currents
1007001393	along-front current
1007001393	along-front currents
1007001393	ENVO:01000100
